station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_wet,et_morton_wet_source,metadata
33013,2010-08-26,    1.0,0, 16.2,0, 12.4,0, 14.7,0,  3.8,0,  2.2,26,  3.8,0,  5.6,25, 79.9,26,100.0,26,  1.2,26,  1.4,26, 1.5,26,""
33013,2010-08-27,    5.2,0, 19.8,0, 12.1,0, 14.8,0,  0.6,0,  2.9,26,  0.6,0, 10.7,25, 64.1,26,100.0,26,  2.1,26,  2.6,26, 2.6,26,""
33013,2010-08-28,    0.0,0, 24.3,0, 13.5,0, 15.1,0,  1.8,0,  3.4,26,  1.8,0, 12.4,25, 49.7,26, 97.6,26,  2.9,26,  3.9,26, 2.8,26,""
33013,2010-08-29,    0.0,0, 24.9,0, 16.8,0, 14.2,0,  3.8,0,  3.0,26,  3.8,0,  6.2,25, 45.1,26, 74.3,26,  2.8,26,  4.1,26, 1.8,26,""
33013,2010-08-30,    4.2,0, 26.0,0, 14.6,0, 15.7,0,  2.0,0,  3.5,26,  2.0,0, 11.7,25, 46.7,26, 94.5,26,  3.1,26,  4.2,26, 2.8,26,""
33013,2010-08-31,    0.0,0, 27.0,0, 14.2,0, 16.2,0,  3.0,0,  4.1,26,  3.0,0, 17.5,25, 45.4,26,100.0,26,  3.8,26,  4.8,26, 3.9,26,""
33013,2010-09-01,    0.0,0, 26.0,25, 13.6,0, 17.6,0,  5.6,25,  5.0,26,  5.6,25, 21.6,25, 52.4,26,100.0,26,  3.8,26,  4.6,26, 4.8,26,""
33013,2010-09-02,    0.0,0, 26.7,25, 12.1,25, 18.2,25,  5.6,25,  4.9,26,  5.6,25, 21.1,25, 52.0,26,100.0,26,  3.7,26,  4.4,26, 4.7,26,""
33013,2010-09-03,    0.0,0, 29.0,0, 14.0,25, 17.8,0,  4.8,0,  5.3,26,  4.8,0, 21.3,25, 44.4,26,100.0,26,  4.3,26,  5.4,26, 4.9,26,""
33013,2010-09-04,    0.0,0, 28.4,0, 20.0,0, 23.1,0,  3.0,0,  3.4,26,  3.0,0,  9.3,25, 59.7,26, 98.8,26,  2.7,26,  3.5,26, 2.9,26,""
33013,2010-09-05,    0.0,0, 31.2,0, 21.0,0, 23.1,0,  6.2,0,  5.0,26,  6.2,0, 18.3,25, 50.8,26, 92.9,26,  4.4,26,  5.5,26, 4.9,26,""
33013,2010-09-06,    6.8,0, 31.4,0, 16.3,0, 18.5,0,  1.6,0,  3.8,26,  1.6,0,  7.4,25, 40.3,26, 99.9,26,  3.3,26,  4.7,26, 2.5,26,""
33013,2010-09-07,    0.0,0, 28.4,0, 15.6,0, 24.1,0,  2.6,0,  3.3,26,  2.6,0, 10.3,25, 62.3,26,100.0,26,  2.3,26,  2.7,26, 2.9,26,""
33013,2010-09-08,    0.0,0, 31.4,0, 19.0,0, 20.5,0,  4.4,0,  5.1,26,  4.4,0, 18.2,25, 44.6,26, 93.3,26,  4.5,26,  5.8,26, 4.7,26,""
